Date,Meal,Calories,Fat (g),Saturated Fat,Polyunsaturated Fat,Monounsaturated Fat,Trans Fat,Cholesterol,Sodium (mg),Potassium,Carbohydrates (g),Fiber,Sugar,Protein (g),Vitamin A,Vitamin C,Calcium,Iron,Note
2016-03-14,Breakfast,270.0,9.0,4.0,0.0,0.0,0.0,45.0,480.0,0.0,38.0,3.0,3.0,10.0,4.0,0.0,15.0,15.0,
2016-03-14,Lunch,450.0,12.7,1.7,0.0,0.0,0.0,25.0,1186.6,0.0,70.0,5.3,19.3,17.0,47.7,45.3,10.0,12.7,
2016-03-14,Dinner,639.2,52.6,2.2,2.2,23.0,0.0,179.1,154.1,562.1,0.0,0.0,0.0,38.8,0.0,0.0,1.8,22.4,
2016-03-14,Snacks,280.0,16.0,4.0,0.0,0.0,0.0,0.0,160.0,0.0,28.0,4.0,4.0,10.0,0.0,0.0,0.0,10.0,
2016-03-15,Lunch,200.0,6.7,0.7,0.0,0.0,0.0,0.0,866.6,0.0,32.0,1.3,5.3,4.0,2.7,5.3,0.0,2.7,
2016-03-15,Dinner,1120.0,44.0,20.0,12.0,12.0,0.0,100.0,2240.0,0.0,128.0,8.0,12.0,56.0,32.0,24.0,80.0,40.0,
2016-03-15,Snacks,120.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,0.0,28.0,1.0,21.0,1.0,0.0,0.0,0.0,0.0,
2016-03-16,Breakfast,270.0,9.0,4.0,0.0,0.0,0.0,45.0,480.0,0.0,38.0,3.0,3.0,10.0,4.0,0.0,15.0,15.0,
2016-03-16,Lunch,500.0,32.0,6.0,0.0,0.0,0.0,70.0,580.0,0.0,36.0,4.0,16.0,18.0,20.0,50.0,12.0,12.0,
2016-03-16,Dinner,1352.5,86.3,35.3,6.0,6.0,0.0,257.5,1506.5,0.0,66.5,4.0,6.0,77.8,16.0,14.5,42.5,42.5,
2016-03-16,Snacks,334.3,19.0,5.8,0.1,0.8,0.0,11.9,181.6,53.7,34.4,4.2,9.7,10.9,2.3,0.3,3.5,10.1,
2016-03-17,Breakfast,370.0,11.5,5.5,0.0,0.0,0.0,30.0,660.0,420.0,49.0,1.8,26.0,19.0,16.0,0.0,55.0,17.0,
2016-03-17,Lunch,500.0,34.0,2.5,0.0,0.0,0.0,45.0,750.0,0.0,32.0,4.0,19.0,17.0,170.0,80.0,10.0,15.0,
2016-03-17,Snacks,80.0,2.4,1.8,0.0,0.0,0.0,2.0,132.0,0.0,15.0,1.4,11.8,1.4,0.0,0.0,2.0,0.0,
2016-03-18,Breakfast,750.0,26.0,13.0,0.0,0.0,0.0,120.0,965.0,0.0,121.0,5.0,38.0,21.0,8.0,2.0,20.0,10.0,
2016-03-18,Lunch,500.0,32.0,6.0,0.0,0.0,0.0,70.0,580.0,0.0,36.0,4.0,16.0,18.0,20.0,50.0,12.0,12.0,
2016-03-18,Snacks,140.0,8.0,2.0,0.0,0.0,0.0,0.0,80.0,0.0,14.0,2.0,2.0,5.0,0.0,0.0,0.0,5.0,
2016-03-21,Breakfast,270.0,9.0,4.0,0.0,0.0,0.0,45.0,480.0,0.0,38.0,3.0,3.0,10.0,4.0,0.0,15.0,15.0,
2016-03-21,Lunch,660.0,32.0,7.0,0.0,0.0,0.0,60.0,1980.0,0.0,68.0,6.0,6.0,26.0,16.0,20.0,12.0,20.0,
2016-03-21,Dinner,2130.8,18.8,2.2,0.2,0.2,0.0,260.0,303.2,1246.6,335.0,13.2,12.2,154.6,0.0,0.0,3.2,89.0,
2016-03-21,Snacks,190.9,10.9,2.7,0.0,0.0,0.0,0.0,109.1,0.0,19.1,2.7,2.7,6.8,0.0,0.0,0.0,6.8,
2016-03-22,Breakfast,270.0,9.0,4.0,0.0,0.0,0.0,45.0,480.0,0.0,38.0,3.0,3.0,10.0,4.0,0.0,15.0,15.0,
2016-03-22,Lunch,500.0,14.3,1.8,0.0,0.0,0.0,25.0,1403.3,0.0,78.0,5.7,20.7,18.0,48.3,46.7,10.0,13.3,
2016-03-22,Snacks,683.0,29.1,3.0,9.0,6.0,0.0,40.0,712.0,0.0,103.0,4.5,0.0,9.2,0.0,0.0,6.0,6.0,
2016-03-23,Breakfast,270.0,9.0,4.0,0.0,0.0,0.0,45.0,480.0,0.0,38.0,3.0,3.0,10.0,4.0,0.0,15.0,15.0,
2016-03-23,Lunch,650.0,39.0,3.0,0.0,0.0,0.0,45.0,1400.0,0.0,56.0,5.0,23.0,20.0,172.0,84.0,10.0,17.0,
2016-03-23,Snacks,263.0,8.1,0.0,0.0,0.0,0.0,40.0,352.0,0.0,46.0,1.5,0.0,3.2,0.0,0.0,0.0,0.0,
2016-03-24,Breakfast,270.0,9.0,4.0,0.0,0.0,0.0,45.0,480.0,0.0,38.0,3.0,3.0,10.0,4.0,0.0,15.0,15.0,
2016-03-24,Lunch,500.0,32.0,6.0,0.0,0.0,0.0,70.0,580.0,0.0,36.0,4.0,16.0,18.0,20.0,50.0,12.0,12.0,
2016-03-29,Breakfast,270.0,9.0,4.0,0.0,0.0,0.0,45.0,480.0,0.0,38.0,3.0,3.0,10.0,4.0,0.0,15.0,15.0,
2016-03-29,Lunch,450.0,12.7,1.7,0.0,0.0,0.0,25.0,1186.7,0.0,70.0,5.3,19.3,17.0,47.7,45.3,10.0,12.7,
2016-03-29,Dinner,1040.0,48.0,24.5,2.0,0.0,0.0,120.0,2490.0,0.0,105.0,11.0,18.0,48.0,28.0,16.0,68.0,37.0,
2016-03-29,Snacks,128.0,10.8,2.6,0.0,0.0,0.0,214.0,148.0,0.0,0.6,0.0,0.6,6.2,0.0,0.0,0.0,0.0,
2016-03-30,Breakfast,270.0,9.0,4.0,0.0,0.0,0.0,45.0,480.0,0.0,38.0,3.0,3.0,10.0,4.0,0.0,15.0,15.0,
2016-03-30,Lunch,500.0,34.0,2.5,0.0,0.0,0.0,45.0,750.0,0.0,32.0,4.0,19.0,17.0,170.0,80.0,10.0,15.0,
2016-03-30,Snacks,190.9,10.9,2.7,0.0,0.0,0.0,0.0,109.1,0.0,19.1,2.7,2.7,6.8,0.0,0.0,0.0,6.8,
2016-04-01,Lunch,700.0,38.7,6.7,0.0,0.0,0.0,70.0,1446.6,0.0,68.0,5.3,21.3,22.0,22.7,55.3,12.0,14.7,
2016-04-01,Snacks,1060.7,54.0,8.5,20.0,13.3,0.0,0.0,872.7,0.0,139.4,8.5,1.8,17.8,0.0,0.0,13.3,17.8,
2016-04-02,Breakfast,610.0,30.0,11.0,0.0,0.0,0.0,260.0,1010.0,0.0,62.0,4.0,8.0,30.0,0.0,0.0,0.0,0.0,
2016-04-02,Lunch,130.0,3.0,0.5,0.0,0.0,0.0,65.0,75.0,284.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,2.0,
2016-04-02,Dinner,195.0,4.5,0.8,0.0,0.0,0.0,97.5,112.5,426.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,3.0,
2016-04-02,Snacks,770.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,630.0,49.0,0.0,0.0,7.0,0.0,0.0,7.0,0.0,
2016-04-03,Breakfast,634.1,43.9,12.6,5.7,18.7,0.0,654.2,1160.9,879.7,32.1,10.9,5.3,26.3,25.5,95.2,26.8,19.3,
2016-04-03,Lunch,782.0,31.2,18.0,1.0,0.5,0.0,87.5,212.4,150.7,104.5,6.1,1.9,17.0,35.0,0.0,0.0,21.9,
2016-04-03,Dinner,799.0,65.7,2.7,2.7,28.7,0.0,223.8,192.7,702.7,0.0,0.0,0.0,48.5,0.0,0.0,2.3,28.0,
2016-04-04,Breakfast,270.0,9.0,4.0,0.0,0.0,0.0,45.0,480.0,0.0,38.0,3.0,3.0,10.0,4.0,0.0,15.0,15.0,
2016-04-04,Lunch,700.0,40.7,3.2,0.0,0.0,0.0,45.0,1616.7,0.0,64.0,5.3,24.3,21.0,172.7,85.3,10.0,17.7,
2016-04-04,Snacks,130.0,4.5,0.0,0.0,0.0,0.0,0.0,105.0,290.0,16.0,5.0,1.0,5.0,0.0,0.0,6.0,8.0,
2016-04-05,Breakfast,540.0,18.0,8.0,0.0,0.0,0.0,90.0,960.0,0.0,76.0,6.0,6.0,20.0,8.0,0.0,30.0,30.0,
2016-04-05,Lunch,1100.0,47.4,3.4,0.0,0.0,0.0,60.0,2873.4,0.0,128.0,10.6,14.6,40.0,65.4,22.6,8.0,25.4,
2016-04-05,Dinner,2060.0,49.4,11.4,0.0,0.0,0.0,136.6,2513.4,0.0,353.4,5.4,186.0,52.6,8.0,4.0,70.0,0.0,
2016-04-05,Snacks,70.0,1.0,0.5,0.0,0.0,0.0,15.0,750.0,0.0,10.0,0.0,2.0,4.0,8.0,0.0,0.0,2.0,
2016-04-06,Breakfast,270.0,9.0,4.0,0.0,0.0,0.0,45.0,480.0,0.0,38.0,3.0,3.0,10.0,4.0,0.0,15.0,15.0,
2016-04-06,Lunch,620.0,38.0,6.0,0.0,2.0,0.0,70.0,1220.0,0.0,40.0,4.0,18.0,32.0,24.0,54.0,16.0,12.0,
2016-04-06,Snacks,190.9,10.9,2.7,0.0,0.0,0.0,0.0,109.1,0.0,19.1,2.7,2.7,6.8,0.0,0.0,0.0,6.8,
2016-04-07,Breakfast,270.0,9.0,4.0,0.0,0.0,0.0,45.0,480.0,0.0,38.0,3.0,3.0,10.0,4.0,0.0,15.0,15.0,
2016-04-07,Lunch,500.0,34.0,2.5,0.0,0.0,0.0,45.0,750.0,0.0,32.0,4.0,19.0,17.0,170.0,80.0,10.0,15.0,
2016-04-07,Snacks,657.5,34.2,6.0,10.0,6.7,0.0,0.0,509.1,0.0,82.4,6.0,2.7,13.5,0.0,0.0,6.7,13.5,
2016-04-08,Breakfast,270.0,9.0,4.0,0.0,0.0,0.0,45.0,480.0,0.0,38.0,3.0,3.0,10.0,4.0,0.0,15.0,15.0,
2016-04-08,Lunch,720.0,38.0,10.0,0.0,0.0,0.0,110.0,1800.0,0.0,58.0,4.0,2.0,34.0,12.0,8.0,4.0,12.0,
2016-04-09,Breakfast,982.5,58.3,19.9,4.2,11.4,0.0,695.2,1755.7,1087.6,66.0,7.0,8.7,55.3,145.1,10.6,36.9,39.2,
2016-04-09,Lunch,605.0,18.0,10.5,0.0,0.0,0.0,57.5,1190.0,0.0,94.0,4.0,12.0,18.0,15.0,0.0,20.0,20.0,
2016-04-11,Breakfast,270.0,9.0,4.0,0.0,0.0,0.0,45.0,480.0,0.0,38.0,3.0,3.0,10.0,4.0,0.0,15.0,15.0,
2016-04-11,Snacks,263.0,8.1,0.0,0.0,0.0,0.0,40.0,352.0,0.0,46.0,1.5,0.0,3.2,0.0,0.0,0.0,0.0,
2016-04-12,Lunch,200.0,6.7,0.7,0.0,0.0,0.0,0.0,866.7,0.0,32.0,1.3,5.3,4.0,2.7,5.3,0.0,2.7,
2016-04-12,Snacks,190.9,10.9,2.7,0.0,0.0,0.0,0.0,109.1,0.0,19.1,2.7,2.7,6.8,0.0,0.0,0.0,6.8,
2016-04-13,Breakfast,270.0,9.0,4.0,0.0,0.0,0.0,45.0,480.0,0.0,38.0,3.0,3.0,10.0,4.0,0.0,15.0,15.0,
2016-04-13,Lunch,700.0,38.7,6.7,0.0,0.0,0.0,70.0,1446.6,0.0,68.0,5.3,21.3,22.0,22.7,55.3,12.0,14.7,
2016-04-13,Snacks,263.0,8.1,0.0,0.0,0.0,0.0,40.0,352.0,0.0,46.0,1.5,0.0,3.2,0.0,0.0,0.0,0.0,
2016-04-14,Breakfast,270.0,9.0,4.0,0.0,0.0,0.0,45.0,480.0,0.0,38.0,3.0,3.0,10.0,4.0,0.0,15.0,15.0,
2016-04-14,Lunch,700.0,34.0,2.0,0.0,0.0,0.0,60.0,1140.0,0.0,64.0,8.0,4.0,32.0,60.0,12.0,8.0,20.0,
2016-04-14,Snacks,190.9,10.9,2.7,0.0,0.0,0.0,0.0,109.1,0.0,19.1,2.7,2.7,6.8,0.0,0.0,0.0,6.8,
2016-04-15,Breakfast,270.0,9.0,4.0,0.0,0.0,0.0,45.0,480.0,0.0,38.0,3.0,3.0,10.0,4.0,0.0,15.0,15.0,
2016-04-15,Lunch,680.0,42.0,6.0,0.0,0.0,0.0,60.0,1110.0,0.0,50.0,5.0,19.0,26.0,170.0,80.0,10.0,15.0,
2016-04-15,Dinner,792.0,14.0,0.0,0.0,0.0,0.0,160.0,1340.0,0.0,58.0,16.0,6.0,94.0,0.0,0.0,0.0,0.0,
2016-04-15,Snacks,393.2,21.6,4.2,3.6,5.1,0.0,0.0,554.4,213.8,38.5,8.6,3.0,15.2,0.6,0.0,4.3,20.8,
2016-04-16,Breakfast,696.5,57.5,28.3,4.9,14.7,0.0,745.2,1169.8,584.2,10.8,1.2,6.0,33.7,37.5,6.9,29.8,14.2,
2016-04-16,Lunch,174.0,3.0,0.6,0.6,0.6,0.0,72.0,1704.0,0.0,0.0,0.0,0.0,28.8,0.0,0.0,13.2,2.4,
2016-04-16,Dinner,2130.0,118.0,46.0,0.0,0.0,2.0,240.0,3370.0,0.0,186.0,10.0,20.0,88.0,40.0,30.0,74.0,80.0,
2016-04-16,Snacks,350.0,17.5,2.5,7.5,5.0,0.0,0.0,300.0,0.0,47.5,2.5,0.0,5.0,0.0,0.0,5.0,5.0,
2016-04-18,Breakfast,270.0,9.0,4.0,0.0,0.0,0.0,45.0,480.0,0.0,38.0,3.0,3.0,10.0,4.0,0.0,15.0,15.0,
2016-04-18,Lunch,775.0,35.0,0.0,0.0,0.0,0.0,0.0,2470.0,0.0,50.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,
2016-04-18,Snacks,190.9,10.9,2.7,0.0,0.0,0.0,0.0,109.1,0.0,19.1,2.7,2.7,6.8,0.0,0.0,0.0,6.8,
2016-04-19,Breakfast,270.0,9.0,4.0,0.0,0.0,0.0,45.0,480.0,0.0,38.0,3.0,3.0,10.0,4.0,0.0,15.0,15.0,
2016-04-19,Lunch,340.0,9.0,2.5,0.0,0.0,0.0,55.0,930.0,0.0,44.0,6.0,18.0,26.0,130.0,80.0,20.0,20.0,
2016-04-19,Snacks,950.0,44.5,12.3,2.3,18.0,0.0,25.0,1515.0,0.0,114.0,5.5,13.5,16.5,4.0,0.0,19.0,24.0,
2016-04-20,Breakfast,270.0,9.0,4.0,0.0,0.0,0.0,45.0,480.0,0.0,38.0,3.0,3.0,10.0,4.0,0.0,15.0,15.0,
2016-04-20,Lunch,370.0,12.0,1.0,0.0,2.0,0.0,25.0,960.0,0.0,42.0,4.0,16.0,27.0,49.0,44.0,14.0,10.0,
2016-04-20,Snacks,254.5,14.5,3.6,0.0,0.0,0.0,0.0,145.5,0.0,25.5,3.6,3.6,9.1,0.0,0.0,0.0,9.1,
2016-04-21,Breakfast,270.0,9.0,4.0,0.0,0.0,0.0,45.0,480.0,0.0,38.0,3.0,3.0,10.0,4.0,0.0,15.0,15.0,
2016-04-21,Lunch,727.0,28.8,12.0,0.3,1.6,0.0,71.3,561.0,25.4,53.0,2.7,15.0,12.3,4.9,0.0,3.8,5.6,
2016-04-22,Breakfast,737.0,34.0,17.0,0.0,0.0,0.0,153.0,792.0,0.0,91.2,4.7,22.1,17.0,8.0,0.0,19.0,23.0,
2016-04-22,Lunch,500.0,34.0,2.5,0.0,0.0,0.0,45.0,750.0,0.0,32.0,4.0,19.0,17.0,170.0,80.0,10.0,15.0,
2016-04-22,Snacks,200.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,1.0,33.0,5.0,0.0,0.0,8.0,8.0,
2016-04-25,Breakfast,289.4,8.0,3.5,1.0,2.5,0.0,35.0,965.5,595.2,37.9,2.0,9.9,17.6,7.9,3.9,20.0,15.0,
2016-04-25,Lunch,370.0,12.0,1.0,0.0,2.0,0.0,25.0,960.0,0.0,42.0,4.0,16.0,27.0,49.0,44.0,14.0,10.0,
2016-04-25,Snacks,155.6,5.6,0.6,0.6,4.4,0.0,0.0,300.0,0.0,20.0,1.1,1.1,3.3,0.0,0.0,2.2,4.4,
2016-04-26,Breakfast,289.4,8.0,3.5,1.0,2.5,0.0,35.0,965.5,595.2,37.9,2.0,9.9,17.6,7.9,3.9,20.0,15.0,
2016-04-26,Lunch,500.0,34.0,2.5,0.0,0.0,0.0,45.0,750.0,0.0,32.0,4.0,19.0,17.0,170.0,80.0,10.0,15.0,
2016-04-26,Dinner,632.5,10.6,1.0,0.0,0.0,0.0,130.0,972.5,731.3,60.6,0.0,0.0,42.1,6.5,0.0,3.3,9.8,
2016-04-26,Snacks,210.0,9.0,3.8,0.0,0.0,0.0,0.0,75.0,330.0,30.0,1.5,0.0,1.5,9.0,22.5,0.0,0.0,
2016-04-27,Breakfast,610.0,30.0,11.0,0.0,0.0,0.0,260.0,1010.0,0.0,62.0,4.0,8.0,30.0,0.0,0.0,0.0,0.0,
2016-04-27,Lunch,250.0,6.0,1.0,0.0,0.0,0.0,25.0,320.0,0.0,38.0,4.0,14.0,13.0,45.0,40.0,10.0,10.0,
2016-04-27,Snacks,210.0,9.0,3.8,0.0,0.0,0.0,0.0,75.0,330.0,30.0,1.5,0.0,1.5,9.0,22.5,0.0,0.0,
2016-04-28,Breakfast,610.0,30.0,11.0,0.0,0.0,0.0,260.0,1010.0,0.0,62.0,4.0,8.0,30.0,0.0,0.0,0.0,0.0,
2016-04-28,Lunch,500.0,32.0,6.0,0.0,0.0,0.0,70.0,580.0,0.0,36.0,4.0,16.0,18.0,20.0,50.0,12.0,12.0,
2016-04-28,Snacks,120.0,3.5,1.5,0.0,0.0,0.0,0.0,95.0,0.0,24.0,5.0,11.0,3.0,0.0,0.0,0.0,6.0,
2016-04-29,Breakfast,289.4,8.0,3.5,1.0,2.5,0.0,35.0,965.5,595.2,37.9,2.0,9.9,17.6,7.9,3.9,20.0,15.0,
2016-04-29,Lunch,500.0,34.0,2.5,0.0,0.0,0.0,45.0,750.0,0.0,32.0,4.0,19.0,17.0,170.0,80.0,10.0,15.0,
2016-05-02,Breakfast,499.4,8.0,3.5,1.0,2.5,0.0,35.0,988.0,1195.2,87.4,2.0,51.9,20.6,82.9,63.9,23.0,21.0,
2016-05-02,Lunch,485.0,33.2,9.9,0.0,0.0,0.0,37.0,440.0,782.0,36.2,10.4,6.9,13.1,21.0,11.0,30.0,14.0,
2016-05-03,Breakfast,289.4,8.0,3.5,1.0,2.5,0.0,35.0,965.5,595.2,37.9,2.0,9.9,17.6,7.9,3.9,20.0,15.0,
2016-05-03,Lunch,370.0,12.0,1.0,0.0,2.0,0.0,25.0,960.0,0.0,42.0,4.0,16.0,27.0,49.0,44.0,14.0,10.0,
2016-05-03,Snacks,240.0,5.0,1.5,0.0,0.0,0.0,0.0,150.0,230.0,44.0,4.0,23.0,10.0,30.0,90.0,25.0,10.0,
2016-05-04,Breakfast,339.7,8.0,3.5,1.0,2.5,0.0,35.0,815.2,627.6,49.4,2.0,19.9,18.3,31.0,22.0,21.0,17.0,
2016-05-04,Lunch,500.0,32.0,6.0,0.0,0.0,0.0,70.0,580.0,0.0,36.0,4.0,16.0,18.0,20.0,50.0,12.0,12.0,
2016-05-04,Dinner,731.8,24.9,8.8,1.3,0.0,0.0,231.7,524.2,1676.8,26.9,2.0,26.0,98.0,28.8,64.9,41.4,26.9,
2016-05-04,Snacks,343.6,18.6,5.9,0.0,0.0,0.0,0.0,266.4,0.0,37.4,3.9,2.9,9.3,0.0,0.0,2.0,9.3,
2016-05-05,Breakfast,339.7,8.0,3.5,1.0,2.5,0.0,35.0,815.2,627.6,49.4,2.0,19.9,18.3,31.0,22.0,21.0,17.0,
2016-05-05,Lunch,625.0,40.0,3.8,0.0,0.0,0.0,75.0,550.0,0.0,50.0,5.0,32.5,20.0,100.0,15.0,5.0,20.0,
2016-05-05,Snacks,254.5,14.5,3.6,0.0,0.0,0.0,0.0,145.5,0.0,25.5,3.6,3.6,9.1,0.0,0.0,0.0,9.1,
2016-05-06,Breakfast,409.7,8.0,3.5,1.0,2.5,0.0,35.0,822.7,827.6,65.9,2.0,33.9,19.3,56.0,42.0,22.0,19.0,
2016-05-06,Lunch,1000.0,68.0,5.0,0.0,0.0,0.0,90.0,1500.0,0.0,64.0,8.0,38.0,34.0,340.0,160.0,20.0,30.0,
2016-05-07,Breakfast,269.7,8.0,3.5,1.0,2.5,0.0,35.0,807.7,427.6,32.9,2.0,5.9,17.3,6.0,2.0,20.0,15.0,
2016-05-07,Lunch,520.0,12.0,2.0,0.0,0.0,0.0,260.0,300.0,1136.0,0.0,0.0,0.0,104.0,0.0,0.0,0.0,8.0,
2016-05-07,Snacks,360.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,360.0,84.0,10.0,22.0,8.0,0.0,0.0,0.0,180.0,
2016-05-08,Breakfast,679.4,16.0,7.0,2.0,5.0,0.0,70.0,1630.5,1255.2,98.9,4.0,39.9,36.6,61.9,43.9,42.0,34.0,
2016-05-09,Breakfast,289.4,8.0,3.5,1.0,2.5,0.0,35.0,965.5,595.2,37.9,2.0,9.9,17.6,7.9,3.9,20.0,15.0,
2016-05-09,Lunch,453.0,11.0,2.0,0.0,0.0,0.0,520.0,278.0,0.0,58.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,
2016-05-09,Dinner,695.0,44.8,12.1,7.8,7.3,0.0,169.4,1070.9,221.8,20.8,3.3,0.8,53.2,2.0,5.0,4.0,17.5,
2016-05-09,Snacks,190.9,10.9,2.7,0.0,0.0,0.0,0.0,109.1,0.0,19.1,2.7,2.7,6.8,0.0,0.0,0.0,6.8,
2016-05-10,Breakfast,289.4,8.0,3.5,1.0,2.5,0.0,35.0,965.5,595.2,37.9,2.0,9.9,17.6,7.9,3.9,20.0,15.0,
2016-05-10,Lunch,350.0,19.0,6.0,0.0,0.0,0.0,50.0,900.0,0.0,27.0,6.0,10.0,26.0,130.0,140.0,30.0,25.0,
2016-05-10,Dinner,490.0,11.5,1.1,0.0,0.0,0.0,161.3,1431.1,736.7,29.2,7.3,20.2,68.1,45.1,122.3,12.6,12.0,
2016-05-10,Snacks,254.5,14.5,3.6,0.0,0.0,0.0,0.0,145.5,0.0,25.5,3.6,3.6,9.1,0.0,0.0,0.0,9.1,
2016-05-11,Breakfast,289.4,8.0,3.5,1.0,2.5,0.0,35.0,965.5,595.2,37.9,2.0,9.9,17.6,7.9,3.9,20.0,15.0,
2016-05-11,Lunch,500.0,32.0,6.0,0.0,0.0,0.0,70.0,580.0,0.0,36.0,4.0,16.0,18.0,20.0,50.0,12.0,12.0,
2016-05-11,Dinner,908.9,35.3,7.9,2.4,12.9,0.0,239.8,3522.8,2612.3,68.6,11.8,32.7,91.0,45.3,81.4,30.2,74.8,
2016-05-11,Snacks,140.0,8.0,2.0,0.0,0.0,0.0,0.0,80.0,0.0,14.0,2.0,2.0,5.0,0.0,0.0,0.0,5.0,
2016-05-12,Breakfast,289.4,8.0,3.5,1.0,2.5,0.0,35.0,965.5,595.2,37.9,2.0,9.9,17.6,7.9,3.9,20.0,15.0,
2016-05-12,Lunch,250.0,6.0,1.0,0.0,0.0,0.0,25.0,320.0,0.0,38.0,4.0,14.0,13.0,45.0,40.0,10.0,10.0,
2016-05-12,Dinner,970.8,22.3,4.0,2.0,10.0,0.0,167.7,2478.5,694.1,116.4,7.6,66.8,78.2,10.0,5.9,30.8,143.3,
2016-05-12,Snacks,190.9,10.9,2.7,0.0,0.0,0.0,0.0,109.1,0.0,19.1,2.7,2.7,6.8,0.0,0.0,0.0,6.8,
2016-05-13,Breakfast,289.7,9.0,4.0,0.0,0.0,0.0,45.0,637.7,167.6,42.9,3.0,6.9,10.3,6.0,2.0,15.0,15.0,
2016-05-13,Lunch,305.0,11.6,7.1,0.3,1.9,0.0,39.8,772.4,27.4,47.9,2.5,34.0,2.4,4.5,0.0,2.2,15.4,
2016-05-13,Dinner,659.5,24.6,7.4,0.0,0.0,0.0,36.5,345.4,0.0,88.2,7.2,71.8,26.9,10.0,35.0,33.3,4.8,
2016-05-13,Snacks,120.0,6.0,0.0,0.0,2.0,0.0,0.0,640.0,0.0,4.0,0.0,2.0,14.0,4.0,4.0,4.0,0.0,
2016-05-14,Breakfast,289.7,9.0,4.0,0.0,0.0,0.0,45.0,637.7,167.6,42.9,3.0,6.9,10.3,6.0,2.0,15.0,15.0,
2016-05-14,Lunch,500.0,34.0,2.5,0.0,0.0,0.0,45.0,750.0,0.0,32.0,4.0,19.0,17.0,170.0,80.0,10.0,15.0,
2016-05-14,Dinner,500.0,4.5,0.0,0.0,1.0,0.0,35.0,1435.0,1220.0,96.0,9.5,31.5,24.0,50.0,4.0,30.0,139.0,
2016-05-15,Lunch,1160.0,30.0,5.0,0.0,0.0,0.0,0.0,3720.0,0.0,153.0,10.0,0.0,45.0,0.0,0.0,0.0,0.0,
2016-05-16,Breakfast,289.7,9.0,4.0,0.0,0.0,0.0,45.0,637.7,167.6,42.9,3.0,6.9,10.3,6.0,2.0,15.0,15.0,
2016-05-16,Lunch,571.3,25.0,0.0,0.0,0.0,0.0,0.0,2883.8,0.0,42.5,1.3,1.3,36.3,0.0,0.0,0.0,0.0,
2016-05-16,Dinner,390.0,9.0,1.5,0.0,0.0,0.0,195.0,225.0,852.0,0.0,0.0,0.0,78.0,0.0,0.0,0.0,6.0,
2016-05-17,Breakfast,289.4,8.0,3.5,1.0,2.5,0.0,35.0,965.5,595.2,37.9,2.0,9.9,17.6,7.9,3.9,20.0,15.0,
2016-05-17,Lunch,607.0,31.0,8.0,0.0,0.0,0.0,90.0,1960.0,15.0,62.0,0.0,4.0,36.0,4.0,20.0,30.0,32.0,
2016-05-17,Dinner,999.4,21.4,5.0,2.0,4.5,0.0,69.4,667.6,370.0,44.6,3.0,1.0,24.3,3.0,15.0,12.0,16.0,
2016-05-18,Breakfast,289.4,8.0,3.5,1.0,2.5,0.0,35.0,965.5,595.2,37.9,2.0,9.9,17.6,7.9,3.9,20.0,15.0,
2016-05-18,Lunch,650.0,37.0,6.5,0.0,0.0,0.0,70.0,1230.0,0.0,60.0,5.0,20.0,21.0,22.0,54.0,12.0,14.0,
2016-05-18,Dinner,597.8,13.0,3.7,0.0,0.0,0.0,116.7,901.8,557.9,64.1,22.6,6.5,50.7,12.9,26.7,19.4,42.0,
2016-05-19,Breakfast,289.4,8.0,3.5,1.0,2.5,0.0,35.0,965.5,595.2,37.9,2.0,9.9,17.6,7.9,3.9,20.0,15.0,
2016-05-19,Lunch,650.0,25.3,2.3,0.0,0.0,0.0,0.0,1153.3,0.0,91.0,10.7,9.7,16.0,31.3,32.7,15.0,16.3,
2016-05-19,Dinner,400.2,9.0,1.5,0.0,0.0,0.0,195.0,228.1,933.0,2.4,0.5,0.4,78.3,4.0,1.1,0.2,6.1,
2016-05-19,Snacks,226.7,13.3,4.0,0.0,0.0,0.0,80.0,413.3,0.0,1.3,0.0,0.0,24.0,0.0,0.0,0.0,8.0,
2016-05-20,Dinner,610.0,24.0,7.0,0.0,0.0,0.0,20.0,300.0,0.0,87.0,7.0,71.0,17.0,10.0,35.0,30.0,4.0,
2016-05-20,Snacks,60.0,0.5,0.0,0.0,0.0,0.0,20.0,220.0,0.0,1.0,0.0,0.0,13.0,2.0,2.0,0.0,4.0,
2016-05-21,Breakfast,395.3,16.8,7.5,1.3,2.9,0.0,244.1,1300.1,506.4,11.6,0.0,9.0,42.4,11.8,4.1,11.8,4.1,
2016-05-21,Dinner,180.0,1.5,0.0,0.0,0.0,0.0,60.0,660.0,0.0,3.0,0.0,0.0,39.0,6.0,6.0,0.0,12.0,
2016-05-21,Snacks,963.0,18.7,6.1,0.3,2.0,0.0,49.3,730.1,1139.0,165.1,14.0,63.5,46.1,45.8,93.2,69.8,200.6,
